CD_MUN,NM_MUN,SIGLA_UF,hi_max_c,hi_mean_c,month,precip_sum_mm,rh_mean_pct,tmax_c,tmean_c,tmin_c,year,ym,LOCATION
5000252,Alcinópolis,MS,35.21116916,27.22657259,8,62.04206798,44.00765147,35.80040357,25.82133175,15.63531186,2015,2015-08,PLANALTO
5005400,Maracaju,MS,34.14154506,26.12691762,8,131.2988133,49.44698284,34.92246855,24.37901617,13.48106438,2015,2015-08,PLANALTO
5006606,Ponta Porã,MS,32.9445601,25.5775314,8,190.5656384,53.22955475,33.66941949,23.35750432,12.54136309,2015,2015-08,PLANALTO
5000906,Antônio João,MS,34.16326444,25.8261627,8,219.3300707,52.77675399,34.72242823,24.12686641,12.93877647,2015,2015-08,PLANALTO
5003207,Corumbá,MS,38.0616192,28.22405223,8,15.49021621,47.46565073,38.07118536,27.55828376,18.36843433,2015,2015-08,PLANÍCIE
5005202,Ladário,MS,36.96067272,27.41462816,8,10.16071206,51.82782646,37.18484174,26.64505769,17.96818583,2015,2015-08,PLANÍCIE
5006903,Porto Murtinho,MS,37.05985493,27.01597582,8,120.535226,52.630676,37.20221385,26.13198695,14.72997804,2015,2015-08,PLANÍCIE
5002803,Caracol,MS,36.3621397,26.32505411,8,256.0051139,54.03514281,36.49340708,25.31860128,13.61642673,2015,2015-08,PLANALTO
5002209,Bonito,MS,35.07124629,25.93548295,8,126.7949157,55.92058297,35.26693122,24.31332497,13.71663727,2015,2015-08,PLANALTO
5005806,Nioaque,MS,36.05732807,26.63359009,8,91.52028412,50.77424252,36.62402644,25.25582808,14.13851295,2015,2015-08,PLANALTO
5005004,Jardim,MS,34.95756171,25.83732401,8,156.7902626,55.28932306,35.16116661,24.17979998,13.02286848,2015,2015-08,PLANALTO
5004106,Guia Lopes da Laguna,MS,35.25144708,26.22387716,8,142.359813,51.990987,35.62776368,24.69127881,13.05873524,2015,2015-08,PLANALTO
5002100,Bela Vista,MS,35.55437514,25.95435235,8,231.6660261,55.10454056,35.50630026,24.53682678,12.78681731,2015,2015-08,PLANALTO
5001102,Aquidauana,MS,37.67344306,27.79490576,8,10.11076359,46.45586728,38.12540708,26.89638491,17.7319844,2015,2015-08,PLANÍCIE
5005608,Miranda,MS,37.52891725,26.89012794,8,25.39882781,55.35635823,37.29295239,25.55576546,16.19373539,2015,2015-08,PLANÍCIE
5000708,Anastácio,MS,36.76147895,27.02575557,8,49.38974816,49.41531182,37.37994989,25.74495617,15.43092913,2015,2015-08,PLANALTO
5002159,Bodoquena,MS,35.89661159,26.11849838,8,80.10347879,57.54661266,35.9622337,24.63381153,14.92905994,2015,2015-08,PLANÍCIE
5106505,Poconé,MT,37.61717509,28.59231837,8,10.61620985,49.17171866,37.64583242,27.8834517,19.36389535,2015,2015-08,PLANÍCIE
5106109,Nossa Senhora do Livramento,MT,36.5032238,28.43018983,8,20.34869794,47.12291951,36.96814075,27.75019698,18.56969504,2015,2015-08,PLANÍCIE
5101605,Barão de Melgaço,MT,37.56628109,28.70170425,8,20.89652919,46.44559768,38.05391674,28.08080896,19.60095796,2015,2015-08,PLANÍCIE
5103403,Cuiabá,MT,35.52663604,27.9112417,8,27.08518565,47.17176543,36.49379696,27.08003278,18.20022866,2015,2015-08,PLANALTO
5107800,Santo Antônio de Leverger,MT,36.69955562,28.41441589,8,24.79199598,45.48523499,37.53369612,27.75954979,19.26830325,2015,2015-08,PLANÍCIE
5108402,Várzea Grande,MT,36.47040284,28.43818883,8,11.28928874,47.32427986,37.14970445,27.69465053,18.37219992,2015,2015-08,PLANALTO
5103007,Chapada dos Guimarães,MT,34.12978365,27.35685695,8,75.46477447,46.06304687,35.33907825,26.51209462,17.34899142,2015,2015-08,PLANALTO
5104906,Jangada,MT,36.27473467,28.44862494,8,22.41369156,45.67005818,36.84367035,27.88467215,18.9725035,2015,2015-08,PLANALTO
5105903,Nobres,MT,34.79535787,27.63136722,8,72.10305736,47.11717689,35.82743219,26.77807677,16.48870715,2015,2015-08,PLANALTO
5107701,Rosário Oeste,MT,35.2092814,27.80933423,8,70.80581947,47.33934853,35.99261978,27.00309865,16.98896398,2015,2015-08,PLANALTO
5106455,Planalto da Serra,MT,33.24489926,27.13670589,8,54.60015381,45.13371747,34.38596455,26.15965875,17.36653126,2015,2015-08,PLANALTO
5102678,Campo Verde,MT,31.75491317,26.41662488,8,65.33046459,47.28143591,33.42023762,24.97675549,16.08503276,2015,2015-08,PLANALTO
5106208,Nova Brasilândia,MT,33.58041211,27.23839532,8,82.55683542,45.40841475,34.84967959,26.26060006,16.80457685,2015,2015-08,PLANALTO
5100102,Acorizal,MT,36.05174464,28.2334951,8,10.58133917,46.68119489,36.6428915,27.52370538,18.23718652,2015,2015-08,PLANALTO
5106851,Porto Estrela,MT,36.24451397,28.29313319,8,33.44907906,47.06391515,36.89499199,27.68099553,18.80975871,2015,2015-08,PLANALTO
5101704,Barra do Bugres,MT,36.23130616,28.09700995,8,31.51924687,48.79958513,36.87177076,27.38066281,18.93677932,2015,2015-08,PLANALTO
5107958,Tangará da Serra,MT,34.3045757,27.16870104,8,59.51714202,50.27684915,35.28957123,26.22112538,17.77697657,2015,2015-08,PLANALTO
5103452,Denise,MT,37.12366125,28.5620242,8,55.30457499,46.82857119,37.32415986,28.01287647,19.17475446,2015,2015-08,PLANALTO
5102637,Campo Novo do Parecis,MT,32.41153413,26.69516652,8,143.6656441,47.96641631,34.16851027,25.72536042,18.09828737,2015,2015-08,PLANALTO
5106232,Nova Olímpia,MT,36.96379551,28.5253249,8,38.07411293,48.49173789,37.48298881,27.96308527,18.95119716,2015,2015-08,PLANALTO
5106000,Nortelândia,MT,35.47922634,27.89880493,8,27.43708515,45.1669183,36.55931588,27.32151217,18.45154686,2015,2015-08,PLANALTO
5103502,Diamantino,MT,34.61284846,27.43008853,8,43.36192977,46.73153507,35.71057375,26.62097892,17.31830431,2015,2015-08,PLANALTO
5100508,Alto Paraguai,MT,36.08001766,28.09064627,8,34.36035754,47.11610741,36.42537479,27.35731572,18.35021525,2015,2015-08,PLANALTO
5107263,Santo Afonso,MT,35.80160327,28.08273106,8,83.66211051,46.60783878,36.52765515,27.57049953,19.43865845,2015,2015-08,PLANALTO
5101308,Arenápolis,MT,36.54327302,28.47874601,8,44.00085244,45.22392541,37.26224286,28.03187793,19.54696256,2015,2015-08,PLANALTO
5108857,Nova Marilândia,MT,34.75424381,27.70421875,8,96.18936584,45.6750484,36.03515053,27.19407784,19.64187522,2015,2015-08,PLANALTO
5102504,Cáceres,MT,37.49021924,28.66871808,8,22.47557708,48.73660834,37.35678665,28.02522832,20.05445931,2015,2015-08,PLANÍCIE
5103437,Curvelândia,MT,37.03996791,28.69939178,8,79.36755512,47.40448144,37.73934017,28.11993107,19.97586176,2015,2015-08,PLANÍCIE
5105234,Lambari D'Oeste,MT,36.84860577,28.30080959,8,59.94403683,50.38266672,37.34951728,27.52717514,18.86075665,2015,2015-08,PLANÍCIE
5107206,Rio Branco,MT,35.33844743,27.56446467,8,76.14333673,52.29243485,35.97460206,26.61825348,17.70733168,2015,2015-08,PLANALTO
5107750,Salto do Céu,MT,34.61315383,27.28183728,8,65.78565474,51.6954964,35.57766112,26.2741203,17.62252989,2015,2015-08,PLANALTO
5105507,Vila Bela da Santíssima Trindade,MT,35.95131669,27.81820631,8,36.72521469,52.0536582,36.23089059,27.08062391,18.75232669,2015,2015-08,PLANALTO
5106752,Pontes e Lacerda,MT,33.90650344,27.07776175,8,63.53356176,51.11178954,34.81014599,26.20540584,18.79263749,2015,2015-08,PLANALTO
5108352,Vale de São Domingos,MT,33.29278232,26.83958376,8,49.43903797,50.35889109,34.54998304,25.86534053,18.58363031,2015,2015-08,PLANALTO
5106828,Porto Esperidião,MT,36.04687105,28.10944258,8,45.14860825,50.32652627,36.66626059,27.44946936,19.37977927,2015,2015-08,PLANÍCIE
5105622,Mirassol d'Oeste,MT,36.56556331,28.43347824,8,50.91760418,47.80022754,37.20945785,27.84424014,19.60405451,2015,2015-08,PLANÍCIE
5107107,São José dos Quatro Marcos,MT,36.49950972,28.54209728,8,28.71837041,47.3204094,37.29432252,28.05613964,19.99701016,2015,2015-08,PLANALTO
5103957,Glória D'Oeste,MT,37.02930189,28.70076395,8,25.78222724,47.46367084,37.24625034,28.19869736,20.37096691,2015,2015-08,PLANÍCIE
5104500,Indiavaí,MT,35.32360067,27.85513558,8,18.03238274,49.16776147,36.38139625,27.19268108,19.54221036,2015,2015-08,PLANALTO
5105002,Jauru,MT,34.49686095,27.39537219,8,29.71518569,49.91094666,35.59127892,26.61895301,18.96920002,2015,2015-08,PLANALTO
5103809,Figueirópolis D'Oeste,MT,36.02642289,28.25426827,8,24.1522392,48.71228229,36.89252973,27.67274514,19.65351817,2015,2015-08,PLANALTO
5101258,Araputanga,MT,35.13175234,27.63482326,8,39.48914502,49.73785209,35.99596887,26.89302979,19.08378868,2015,2015-08,PLANALTO
5107156,Reserva do Cabaçal,MT,33.34216242,26.87607694,8,52.9816326,50.05200394,34.77554737,25.95438304,18.7876435,2015,2015-08,PLANALTO
5107768,Santa Rita do Trivelato,MT,33.23437752,26.9287028,8,212.4761904,48.40351386,34.51801956,25.83413688,15.91339982,2015,2015-08,PLANALTO
5107602,Rondonópolis,MT,35.02472481,27.43436881,8,36.54483704,46.44748348,36.26419571,26.39432957,17.21676997,2015,2015-08,PLANÍCIE
5104609,Itiquira,MT,34.25775508,27.21120779,8,55.35202687,45.08264038,35.57647748,25.93718803,16.97501771,2015,2015-08,PLANÍCIE
5100607,Alto Taquari,MT,31.23310222,26.22165777,8,157.7633045,44.70727963,33.07840753,23.8185801,14.76773,2015,2015-08,PLANALTO
5100300,Alto Araguaia,MT,32.92440327,26.71954315,8,112.1047994,44.62736692,34.42216561,24.99206355,15.41934566,2015,2015-08,PLANALTO
5100409,Alto Garças,MT,31.99297822,26.47254414,8,51.21013011,45.2029624,33.68062024,24.44946803,14.24666711,2015,2015-08,PLANALTO
5108105,Tesouro,MT,,,8,,,,,,2015,2015-08,PLANALTO
5106372,Pedra Preta,MT,34.08292744,27.21007448,8,26.65315175,44.8368047,35.5969502,25.85162346,15.64187082,2015,2015-08,PLANALTO
5107297,São José do Povo,MT,35.93925227,27.8092954,8,19.57238794,42.78031962,36.92371071,26.99762191,16.86320184,2015,2015-08,PLANALTO
5104203,Guiratinga,MT,33.77822094,27.13480705,8,22.26293367,44.17536928,35.14699716,25.69027017,14.79109401,2015,2015-08,PLANALTO
5107008,Poxoréu,MT,34.57545366,27.51744552,8,52.11513299,43.16132018,35.99800772,26.61622782,16.4485586,2015,2015-08,PLANALTO
5107040,Primavera do Leste,MT,33.01036828,26.97657689,8,84.57741994,44.52335679,34.75183827,25.83257485,15.34795323,2015,2015-08,PLANALTO
5107404,São Pedro da Cipa,MT,34.83399119,27.53592054,8,44.88214651,46.17384446,36.19372002,26.61700266,16.33074595,2015,2015-08,PLANALTO
5104807,Jaciara,MT,33.43978024,27.09148646,8,73.09413492,46.25635388,34.92251647,26.15505492,17.57585917,2015,2015-08,PLANALTO
5105200,Juscimeira,MT,34.86538655,27.43452622,8,51.15184583,47.11776409,36.01255621,26.50219065,17.04130428,2015,2015-08,PLANALTO
5103601,Dom Aquino,MT,33.83839135,27.14188906,8,52.7518774,46.77513222,35.38300416,26.09501544,16.11954345,2015,2015-08,PLANALTO
5008008,Terenos,MS,38.04916457,27.28951664,9,2568.216963,61.53182887,36.99206547,26.37526283,13.1490975,2015,2015-09,PLANALTO
5003488,Dois Irmãos do Buriti,MS,38.56219386,27.11200576,9,2137.86276,64.13975587,37.37701481,26.09638768,12.44087031,2015,2015-09,PLANALTO
5003108,Corguinho,MS,37.53867655,27.14648108,9,1803.690465,62.12192628,37.2161016,26.49319288,14.2339551,2015,2015-09,PLANALTO
5007307,Rio Negro,MS,37.17625694,27.4403148,9,1061.207763,61.09410258,37.08026441,26.84854061,14.47248712,2015,2015-09,PLANALTO
5007695,São Gabriel do Oeste,MS,36.47079315,26.77845907,9,1215.373425,60.5528345,35.82196325,26.26651757,14.34441311,2015,2015-09,PLANALTO
5001508,Bandeirantes,MS,36.22447643,26.62143327,9,1182.166596,60.39304027,36.06974321,26.02792669,13.66130897,2015,2015-09,PLANALTO
5007901,Sidrolândia,MS,37.34255782,26.55043502,9,2317.360892,63.37804559,36.22652951,25.49685731,11.80103626,2015,2015-09,PLANALTO
5007109,Ribas do Rio Pardo,MS,,,9,,,,,,2015,2015-09,PLANALTO
5002605,Camapuã,MS,36.27477203,26.92222392,9,1099.064889,59.43431065,36.12484346,26.38744571,13.99314822,2015,2015-09,PLANALTO
5004908,Jaraguari,MS,35.98091009,26.60388934,9,1792.360546,60.17404803,35.84442454,25.91336096,13.44401417,2015,2015-09,PLANALTO
5007505,Rochedo,MS,37.47947902,27.48174849,9,1528.338051,58.80300754,37.12709315,26.80837295,14.28518508,2015,2015-09,PLANALTO
5002704,Campo Grande,MS,36.80993105,26.8203657,9,2710.363568,60.89348607,36.11282661,26.02129753,13.30040118,2015,2015-09,PLANALTO
5007406,Rio Verde de Mato Grosso,MS,38.59396755,28.49028903,9,910.7054836,59.11184785,37.31877183,27.67316476,16.83696113,2015,2015-09,PLANÍCIE
5007935,Sonora,MS,37.82790912,27.8427327,9,1212.462074,57.03425101,36.05502914,27.16585198,18.34191094,2015,2015-09,PLANÍCIE
5003306,Coxim,MS,39.29952461,28.9089142,9,1291.414786,57.49090066,37.60710437,28.04769689,18.70756654,2015,2015-09,PLANÍCIE
5003256,Costa Rica,MS,34.52085846,26.11148321,9,1206.023752,58.24886858,34.26202951,25.45448232,16.97851962,2015,2015-09,PLANALTO
5003900,Figueirão,MS,37.86276961,27.5764278,9,1424.003418,58.15496713,36.23997044,26.92379461,17.29576159,2015,2015-09,PLANALTO
5006408,Pedro Gomes,MS,39.03302208,28.28003895,9,1320.396961,57.93495234,37.01216145,27.53572305,18.42685768,2015,2015-09,PLANALTO
5000252,Alcinópolis,MS,37.52731104,27.73054368,9,1385.902175,57.66735543,36.49624866,27.05993326,18.56345547,2015,2015-09,PLANALTO
5005400,Maracaju,MS,36.2465037,25.97665601,9,2340.191736,64.36735819,35.18550401,24.5850953,10.80209772,2015,2015-09,PLANALTO
5006606,Ponta Porã,MS,38.44763833,25.26073934,9,2213.264571,66.80719115,34.4774311,23.62668393,9.520800691,2015,2015-09,PLANALTO
5000906,Antônio João,MS,38.82687468,25.79710553,9,2334.364556,65.99253803,35.78785451,24.23568745,9.173512335,2015,2015-09,PLANALTO
5003207,Corumbá,MS,41.00493084,29.62655172,9,1051.761566,60.19700822,38.66429259,28.10363739,15.48264354,2015,2015-09,PLANÍCIE
5005202,Ladário,MS,39.2838255,28.38067224,9,1339.142151,64.13890903,37.98353605,26.86794931,14.52372376,2015,2015-09,PLANÍCIE
5006903,Porto Murtinho,MS,39.35740696,27.85266267,9,2152.559279,63.06481195,37.42937064,25.95281979,10.45751843,2015,2015-09,PLANÍCIE
5002803,Caracol,MS,38.64377838,27.19320649,9,2215.419335,63.25072522,37.04862519,25.1917645,9.109694567,2015,2015-09,PLANALTO
5002209,Bonito,MS,37.97040307,26.44561166,9,2045.970064,66.84343101,35.80776616,24.99209218,10.3222295,2015,2015-09,PLANALTO
5005806,Nioaque,MS,38.41630665,26.94118788,9,2019.621141,64.94508457,36.89224454,25.6115363,11.00241151,2015,2015-09,PLANALTO
5005004,Jardim,MS,38.1560892,26.28623593,9,1553.720091,66.56950546,35.98223938,24.71442876,9.018147487,2015,2015-09,PLANALTO
5004106,Guia Lopes da Laguna,MS,37.66987829,26.34153624,9,1790.852344,65.87844838,36.20717976,24.90742983,9.735171059,2015,2015-09,PLANALTO
5002100,Bela Vista,MS,38.92721226,26.69160136,9,1782.765153,65.35739516,36.60796306,24.89509045,8.310961077,2015,2015-09,PLANALTO
5001102,Aquidauana,MS,40.34358909,28.67838368,9,1486.396214,61.94650986,38.48000982,27.45897334,14.497518,2015,2015-09,PLANÍCIE
5005608,Miranda,MS,40.58274359,27.75646544,9,1749.541748,67.67896719,37.71265943,26.31841602,12.78084327,2015,2015-09,PLANÍCIE
5000708,Anastácio,MS,38.7336172,27.53167342,9,1791.563781,63.83363905,37.49142436,26.28843712,12.38636008,2015,2015-09,PLANALTO
5002159,Bodoquena,MS,39.00797703,26.77753121,9,1950.456648,67.88687651,36.81201887,25.50556467,11.59902416,2015,2015-09,PLANÍCIE
5106505,Poconé,MT,41.01883479,30.5219073,9,560.8572146,57.51394567,38.81727803,29.09241854,17.98267903,2015,2015-09,PLANÍCIE
5106109,Nossa Senhora do Livramento,MT,39.79356797,30.40693975,9,413.5762966,53.51643514,38.34018965,29.36952713,18.8833475,2015,2015-09,PLANÍCIE
5101605,Barão de Melgaço,MT,40.7868719,30.82435553,9,611.0986803,53.92110236,39.27454539,29.61204338,19.02597283,2015,2015-09,PLANÍCIE
5103403,Cuiabá,MT,38.33537493,29.78288693,9,236.3959305,52.62041938,38.15942336,28.97735264,18.97409018,2015,2015-09,PLANALTO
5107800,Santo Antônio de Leverger,MT,39.81535871,30.55786019,9,427.7594246,52.17197746,39.17003946,29.59239079,19.60946226,2015,2015-09,PLANÍCIE
5108402,Várzea Grande,MT,39.53075355,30.58705989,9,246.7765241,52.04234613,38.52863956,29.61809154,19.4184001,2015,2015-09,PLANALTO
5103007,Chapada dos Guimarães,MT,36.94584695,29.06313541,9,131.3735416,51.55550186,37.2542597,28.52273448,19.07697153,2015,2015-09,PLANALTO
5104906,Jangada,MT,39.24608258,30.39658975,9,326.1962644,52.44677721,38.0450206,29.51330758,18.94502596,2015,2015-09,PLANALTO
5105903,Nobres,MT,37.94785355,29.48546467,9,168.7270261,51.3831965,37.89277859,28.89859938,19.12770329,2015,2015-09,PLANALTO
5107701,Rosário Oeste,MT,38.41796753,29.83130447,9,216.7478761,51.7989959,37.8344622,29.11902907,19.09790011,2015,2015-09,PLANALTO
5106455,Planalto da Serra,MT,36.37132149,28.85346461,9,115.0765288,49.7205706,36.25118849,28.37090925,18.88262498,2015,2015-09,PLANALTO
5102678,Campo Verde,MT,34.33806362,27.42284694,9,227.6945661,52.57284728,35.40138215,27.06026558,18.00500386,2015,2015-09,PLANALTO
5106208,Nova Brasilândia,MT,36.75374268,28.95027951,9,105.1889708,50.10097849,36.81512907,28.4616214,19.08488377,2015,2015-09,PLANALTO
5100102,Acorizal,MT,38.98131442,30.30578575,9,237.5155031,51.44469353,38.18797326,29.48612295,19.20978632,2015,2015-09,PLANALTO
5106851,Porto Estrela,MT,39.45409758,29.87081552,9,399.6088762,56.68404645,38.30068504,28.82530603,18.37825538,2015,2015-09,PLANALTO
5101704,Barra do Bugres,MT,39.15018484,29.70641897,9,450.8872348,57.42098148,38.17386101,28.68730637,18.58210801,2015,2015-09,PLANALTO
5107958,Tangará da Serra,MT,36.76828624,28.29697647,9,395.170738,57.32226154,36.6015843,27.63344972,17.85354136,2015,2015-09,PLANALTO
5103452,Denise,MT,39.78801666,30.43442578,9,535.8684764,54.787161,38.85548362,29.4626122,19.66406037,2015,2015-09,PLANALTO
5102637,Campo Novo do Parecis,MT,35.13095572,27.47058673,9,276.5527472,56.19279442,35.41848087,27.01702707,17.5014113,2015,2015-09,PLANALTO
5106232,Nova Olímpia,MT,39.91444768,30.37278375,9,426.9252126,56.8655406,38.84903103,29.2721489,19.2182095,2015,2015-09,PLANALTO
5106000,Nortelândia,MT,38.41188945,29.39199846,9,365.9677244,52.13636073,38.30470462,28.89465737,19.05068713,2015,2015-09,PLANALTO
5103502,Diamantino,MT,37.4575524,28.81905313,9,303.6304296,53.12520391,37.48995029,28.33363862,18.71360073,2015,2015-09,PLANALTO
5100508,Alto Paraguai,MT,39.06209107,29.92210402,9,359.0777496,52.7643399,38.2486242,29.16810739,19.30308747,2015,2015-09,PLANALTO
5107263,Santo Afonso,MT,38.40289921,29.44640014,9,364.8254727,55.99701075,37.82688973,28.68254888,19.00158196,2015,2015-09,PLANALTO
5101308,Arenápolis,MT,39.48486739,30.19155038,9,444.454255,53.17394907,38.9013736,29.43457568,19.54183756,2015,2015-09,PLANALTO
5108857,Nova Marilândia,MT,37.3822851,28.82400265,9,348.8139991,55.72602767,37.07038794,28.22041842,18.59311345,2015,2015-09,PLANALTO
5102504,Cáceres,MT,40.56914153,30.39399696,9,780.0488398,58.48521257,38.29836439,28.91856394,17.84023879,2015,2015-09,PLANÍCIE
5103437,Curvelândia,MT,40.11572209,30.48096731,9,458.0309054,57.40315989,38.35686925,29.13687359,18.26373876,2015,2015-09,PLANÍCIE
5105234,Lambari D'Oeste,MT,39.99648229,30.13574553,9,432.8906149,58.56423924,38.31432854,28.85420659,18.49832607,2015,2015-09,PLANÍCIE
5107206,Rio Branco,MT,38.0701547,29.16912717,9,452.6539662,58.53989998,37.03797798,28.11498147,17.67091102,2015,2015-09,PLANALTO
5107750,Salto do Céu,MT,37.43187654,28.58695439,9,435.2521871,58.55783663,36.68396614,27.71602248,17.76796577,2015,2015-09,PLANALTO
5105507,Vila Bela da Santíssima Trindade,MT,38.17184116,29.00306643,9,798.1935725,60.75873542,38.00751902,27.72248662,16.02977703,2015,2015-09,PLANALTO
5106752,Pontes e Lacerda,MT,35.9583148,27.77201736,9,815.6687814,61.23174972,36.12726917,26.81478592,15.35745866,2015,2015-09,PLANALTO
5108352,Vale de São Domingos,MT,35.69597266,27.51584505,9,495.0108801,59.3688684,36.0477554,26.84022168,16.13049394,2015,2015-09,PLANALTO
5106828,Porto Esperidião,MT,38.8769486,29.6019425,9,707.8371361,58.39914086,38.13014542,28.34967525,16.42868786,2015,2015-09,PLANÍCIE
5105622,Mirassol d'Oeste,MT,39.4888203,30.21768854,9,457.0874418,56.53938296,38.09723616,28.98595407,17.9848053,2015,2015-09,PLANÍCIE
5107107,São José dos Quatro Marcos,MT,39.37242657,30.23500196,9,367.328967,56.15750174,38.54903231,29.03257276,17.80068338,2015,2015-09,PLANALTO
5103957,Glória D'Oeste,MT,40.17281942,30.54377912,9,514.7192791,55.49940019,38.63573654,29.25499049,17.60793716,2015,2015-09,PLANÍCIE
5104500,Indiavaí,MT,38.05397577,29.20549519,9,430.9776435,57.0573057,37.77532178,28.24700318,17.14325834,2015,2015-09,PLANALTO
5105002,Jauru,MT,37.13001933,28.48221552,9,447.7866129,58.24994359,37.28832054,27.62811243,16.51055609,2015,2015-09,PLANALTO
5103809,Figueirópolis D'Oeste,MT,39.06343955,29.87677629,9,350.8717353,56.06442966,38.77035229,28.75503455,17.15083542,2015,2015-09,PLANALTO
5101258,Araputanga,MT,37.58755323,28.87575124,9,453.7954993,58.1241309,37.05659097,27.94861758,17.15607509,2015,2015-09,PLANALTO
5107156,Reserva do Cabaçal,MT,35.75217593,27.56314802,9,467.576988,59.06679864,35.71452396,26.95766098,16.7376489,2015,2015-09,PLANALTO
5107768,Santa Rita do Trivelato,MT,36.27843339,28.72875946,9,132.1844455,51.75580973,36.27020927,28.22123675,19.19816201,2015,2015-09,PLANALTO
5107602,Rondonópolis,MT,37.87793697,29.14174304,9,425.7342787,53.16709634,38.05897171,28.55258166,19.30252235,2015,2015-09,PLANÍCIE
5104609,Itiquira,MT,37.10502015,28.21371612,9,865.5046675,54.87345879,36.54872454,27.61341065,18.53495757,2015,2015-09,PLANÍCIE
5100607,Alto Taquari,MT,33.1686694,25.80406756,9,1072.93232,57.92060522,33.75358506,25.2152748,17.30547378,2015,2015-09,PLANALTO
5100300,Alto Araguaia,MT,35.13526646,26.85146645,9,1041.453786,56.94211682,35.36497138,26.34285116,17.99854856,2015,2015-09,PLANALTO
5100409,Alto Garças,MT,34.1774335,26.77695819,9,608.874873,53.65662217,35.11590915,26.41467405,18.17381988,2015,2015-09,PLANALTO
5108105,Tesouro,MT,,,9,,,,,,2015,2015-09,PLANALTO
5106372,Pedra Preta,MT,36.61291554,28.36167318,9,490.3285367,52.70630834,37.08647518,27.8909366,18.94100017,2015,2015-09,PLANALTO
5107297,São José do Povo,MT,38.1888665,29.65883037,9,249.5950936,49.5864205,38.861139,29.19669671,20.0725481,2015,2015-09,PLANALTO
5104203,Guiratinga,MT,36.43001259,28.36628206,9,275.4904403,50.24837165,37.2632272,28.00728519,18.3280784,2015,2015-09,PLANALTO
5107008,Poxoréu,MT,37.39846728,28.95838792,9,206.1094183,50.36695134,38.41842229,28.5758689,19.21627206,2015,2015-09,PLANALTO
5107040,Primavera do Leste,MT,35.74159202,28.14959665,9,179.2262491,51.05832915,37.10854223,27.8414339,18.72855784,2015,2015-09,PLANALTO
5107404,São Pedro da Cipa,MT,37.58649419,29.16841444,9,180.7236244,51.0250697,38.54673371,28.73526579,19.00841354,2015,2015-09,PLANALTO
5104807,Jaciara,MT,36.24736072,28.3310744,9,413.2443244,53.27849196,36.83518511,27.90229228,18.13850323,2015,2015-09,PLANALTO
5105200,Juscimeira,MT,37.61695385,29.11757139,9,326.4052754,53.01916281,38.23177025,28.55081299,18.88776256,2015,2015-09,PLANALTO
5103601,Dom Aquino,MT,36.53943871,28.61652927,9,171.5740441,51.45344546,37.46817846,28.22556327,18.710763,2015,2015-09,PLANALTO
5008008,Terenos,MS,40.3848564,28.90008643,10,1058.941535,67.52710488,37.02573502,27.35960103,15.92160334,2015,2015-10,PLANALTO
5003488,Dois Irmãos do Buriti,MS,39.98053844,28.56082319,10,1393.937261,71.07054824,36.93260753,26.92633402,15.01637317,2015,2015-10,PLANALTO
5003108,Corguinho,MS,39.74037193,29.13128642,10,954.1560673,65.19767296,38.06194493,27.727135,15.76070409,2015,2015-10,PLANALTO
5007307,Rio Negro,MS,39.48095639,29.48573131,10,784.8061592,63.02427674,38.45089923,28.13600266,15.86112454,2015,2015-10,PLANALTO
5007695,São Gabriel do Oeste,MS,38.16233239,28.24188804,10,1055.983389,65.02079731,36.89135103,27.26642399,16.47864222,2015,2015-10,PLANALTO
5001508,Bandeirantes,MS,37.83297845,28.16904275,10,952.724932,64.89837427,36.68708555,27.18497879,16.34063711,2015,2015-10,PLANALTO
5007901,Sidrolândia,MS,38.46772599,27.59526048,10,1373.459853,70.71675571,36.04099907,26.37943981,15.01416725,2015,2015-10,PLANALTO
5007109,Ribas do Rio Pardo,MS,,,10,,,,,,2015,2015-10,PLANALTO
5002605,Camapuã,MS,37.95273743,28.35476584,10,996.3082281,64.40537133,37.0663401,27.4737685,17.18530703,2015,2015-10,PLANALTO
5004908,Jaraguari,MS,38.64666418,28.2178354,10,808.9686495,64.71852891,36.51962258,27.1574708,16.3052126,2015,2015-10,PLANALTO
5007505,Rochedo,MS,40.52980683,29.5142316,10,746.132024,62.12883804,37.91664869,28.17132107,16.59137416,2015,2015-10,PLANALTO
5002704,Campo Grande,MS,39.16363855,28.43861815,10,852.9697871,65.91819896,36.5351575,27.19264445,15.93839142,2015,2015-10,PLANALTO
5007406,Rio Verde de Mato Grosso,MS,41.43078056,30.5572551,10,854.7522542,60.80077299,39.14730148,28.95780717,17.07700519,2015,2015-10,PLANÍCIE
5007935,Sonora,MS,39.33584175,28.63652576,10,1383.739435,65.20875384,37.09183188,27.59495017,17.74145897,2015,2015-10,PLANÍCIE
5003306,Coxim,MS,41.70161874,30.4246883,10,1174.784992,62.58692888,38.89428068,28.84264821,18.19171375,2015,2015-10,PLANÍCIE
5003256,Costa Rica,MS,36.44422608,26.61535325,10,1183.866068,66.23493053,36.26306652,26.23398295,18.32976873,2015,2015-10,PLANALTO
5003900,Figueirão,MS,40.37651917,28.93109098,10,1132.398462,63.87231296,37.84098697,27.88335115,18.51671253,2015,2015-10,PLANALTO
5006408,Pedro Gomes,MS,40.93721066,29.30167577,10,1496.807593,66.18107478,37.68619929,27.98136325,18.09319444,2015,2015-10,PLANALTO
